Hour,HouseUsage,Day
04,43.811516666,20
05,24.728833334,20
06,26.681016668999998,20
07,23.982966663,20
08,24.216583334,20
09,24.169083331,20
10,23.026749997,20
11,27.499683333,20
12,28.109516664999997,20
13,20.512816665,20
14,16.848716668999998,20
15,33.931983331,20
16,46.042933330000004,20
17,4.052250000999999,20
18,5.2641999959999985,20
19,17.192600002,20
20,19.250750002,20
21,16.32153333,20
22,31.570066661,20
23,22.779349998999997,20
00,63.532533334,21
01,49.115349998,21
02,47.9792,21
03,34.131599996999995,21
04,33.063200001,21
05,32.558999999,21
06,27.625616667,21
07,31.749649997,21
08,28.2519,21
09,24.077616667,21
10,28.71305,21
11,28.253749997,21
12,15.963399999999998,21
13,27.403200002,21
14,20.334899999,21
15,19.666900002,21
16,44.114683333,21
17,20.20555,21
18,6.641099999999999,21
19,13.384216666,21
20,30.915116669,21
21,67.11096667,21
22,69.362799999,21
23,27.252966669,21
00,56.770266666,22
01,54.707866666,22
02,34.0341,22
03,20.819583337,22
04,26.545549996,22
05,23.307783329,22
06,24.973183338,22
07,30.297533332,22
08,23.059549996999998,22
09,21.370416667,22
10,22.536216665999998,22
11,49.618849998,22
12,32.830916662999996,22
13,17.50556667,22
14,15.276016666999999,22
15,21.443999998,22
16,7.250266666999999,22
17,7.5315833319999985,22
18,2.4354500029999993,22
19,5.780716667999999,22
20,8.951533332999999,22
21,17.478100003999998,22
22,29.018366669,22
23,29.302966666,22
00,51.189583335,23
01,55.062666668,23
02,54.814949998,23
03,66.462200002,23
04,54.815683331,23
05,64.558983334,23
06,29.069883332,23
07,26.3808,23
08,19.938133331,23
09,26.654366668999998,23
10,18.008333335,23
11,54.323166669,23
12,32.772233330999995,23
13,18.848783337,23
14,14.566316665,23
15,9.525216661,23
16,13.403983334,23
17,12.258650002,23
18,17.260166668,23
19,11.280349998999998,23
20,36.5318,23
21,38.571899998,23
22,46.665383331,23
23,38.480816666,23
00,49.572950001,24
01,41.370749998,24
02,48.111783332,24
03,52.572783336,24
04,24.207533334,24
05,25.127683335,24
06,25.973766667,24
07,20.165183330999998,24
08,25.89285,24
09,27.89395,24
10,21.478633334999998,24
11,51.385716669,24
12,34.793699998,24
13,20.212083334,24
14,10.868450003,24
15,30.322066668999998,24
16,36.050183333,24
17,6.480383331,24
18,65.977133338,24
19,63.693966668,24
20,33.84175,24
21,28.672649997999997,24
22,24.611883337,24
23,21.387999997999998,24
00,28.412333332,25
01,53.121466665999996,25
02,45.018049999,25
03,22.357583331999997,25
04,31.943216669,25
05,29.004266666,25
06,21.589916666,25
07,25.720300001,25
08,21.946699996,25
09,22.628283335,25
10,27.502999997,25
11,32.091516667,25
12,45.554016668,25
13,10.997100001,25
14,60.908649999,25
15,34.934916665,25
16,17.529766667,25
17,8.820183337,25
18,9.046799998,25
19,13.187516668999999,25
20,12.753883333,25
21,22.214750001,25
22,23.807766671,25
23,26.973983335,25
00,26.377066671,26
01,34.134800001,26
02,27.351133336,26
03,28.46168333,26
04,27.146749998,26
05,28.366466671,26
06,24.961399996999997,26
07,30.527050001,26
08,20.097683336,26
09,33.262533327999996,26
10,20.876916664,26
11,48.360883332,26
12,16.621116671,26
13,16.625233336,26
14,6.859433332999999,26
15,8.08645,26
16,3.770549999999999,26
17,6.680916667999999,26
18,4.466666663,26
19,9.144983331999999,26
20,12.677416673,26
21,19.171433333,26
22,27.67065,26
23,23.974516664,26
00,25.098316663,27
01,56.384533330000004,27
02,54.9834,27
03,28.984100003,27
04,28.828449998,27
05,39.823949999999996,27
06,33.510633335,27
07,30.428733332,27
08,25.645266669999998,27
09,20.329516665,27
10,25.292683334,27
11,41.275333335,27
12,31.080883333,27
13,45.914966666,27
14,35.207866667,27
15,28.086666667,27
16,16.96241667,27
17,14.926833334,27
18,15.683083333999999,27
19,30.931883335,27
20,29.821916668,27
21,40.51375,27
22,180.979300001,27
23,91.14885,27
00,102.137533332,28
01,131.959466667,28
02,61.745283335,28
03,34.479383331,28
04,32.513816669,28
05,24.730749998,28
06,29.083683334,28
07,24.567016664,28
08,22.222933331,28
09,30.523950001,28
10,21.32933333,28
11,59.246033335999996,28
12,29.398650001,28
13,28.982016665,28
14,16.964683336,28
15,23.838066665,28
16,20.312033333,28
17,20.177449999,28
18,16.904083335,28
19,21.864983331999998,28
20,28.901999999,28
21,21.953750001,28
22,41.934983334,28
23,22.537449997,28
00,25.094033334,29
01,53.443716666,29
02,47.364000003,29
03,37.295333333,29
04,31.492783333,29
05,20.447316665,29
06,34.020650003,29
07,21.250349997,29
08,24.938399996999998,29
09,39.413666662,29
10,44.927666664,29
11,38.723383332,29
12,47.685799999,29
13,14.033033332999999,29
14,10.520933329,29
15,15.740566661999999,29
16,27.773433335,29
17,35.540750001,29
18,8.392216667,29
19,7.555766667999999,29
20,13.636116669,29
21,21.381866664,29
22,24.377800002,29
23,43.373616668000004,29
00,34.513183333,30
01,55.715633333999996,30
02,41.809183332,30
03,31.000699999,30
04,43.818216668,30
05,37.109450001,30
06,20.545716665,30
07,22.379149997,30
08,25.929349998,30
09,20.206033332,30
10,38.49585,30
11,54.140949997999996,30
12,28.334483333999998,30
13,12.376683331999999,30
14,9.939850001,30
15,9.150450001,30
16,7.421949997,30
17,11.583599999999999,30
18,8.950766667999998,30
19,10.467883332,30
20,12.386316663999999,30
21,22.460166665,30
22,34.481666668,30
23,23.907933328,30
00,26.306816668,01
01,46.87598333,01
02,63.083966667,01
03,47.256666669,01
04,60.425383335,01
05,54.4077,01
06,20.398299998,01
07,26.157083336,01
08,18.88471667,01
09,28.319016669,01
10,25.615899999,01
11,38.471833335,01
12,45.502633333,01
13,24.2833,01
14,33.951716669,01
15,23.003633334,01
16,17.737550002,01
17,15.259799999999998,01
18,21.238150002,01
19,17.991133333,01
20,37.7896,01
21,46.887016668,01
22,39.947649999,01
23,19.722683335,01
00,29.005983333,02
01,35.317316665,02
02,47.563433334,02
03,36.07791667,02
04,22.065666668,02
05,26.433433333,02
06,27.414366669,02
07,24.880666666,02
08,22.743433332,02
09,21.444533332,02
10,26.130933332999998,02
11,37.505183334,02
12,33.314416667,02
13,11.78175,02
14,7.592266665999999,02
15,31.603699999,02
16,18.383916666,02
17,52.527033332,02
18,31.456766666,02
19,13.580216671999999,02
20,3.0182499989999996,02
21,24.860149995999997,02
22,18.643233335999998,02
23,27.389566668,02
00,23.610416662,03
01,62.056666663,03
02,31.720816669,03
03,31.136616665,03
04,19.986266665,03
05,32.765583332,03
06,25.403616667999998,03
07,29.048416669999998,03
08,19.148099996,03
09,28.21426667,03
10,19.639016664,03
11,32.804733333,03
12,22.449949999999998,03
13,37.104300004,03
14,34.274650003,03
15,24.449233334,03
16,4.263133335999999,03
17,12.801649996,03
18,86.233683335,03
19,41.956366667,03
20,47.714316667,03
21,56.765316664,03
22,84.255983333,03
23,49.043900002,03
00,83.197616669,04
01,89.296149996,04
02,52.511800001,04
03,42.898100001,04
04,41.778699999,04
05,20.114733333,04
06,34.650099999,04
07,22.278466666,04
08,24.806816665,04
09,24.661349995,04
10,21.446983331,04
11,31.715683335999998,04
12,55.170266663,04
13,86.261799997,04
14,88.836883332,04
15,91.668116668,04
16,70.372449997,04
17,46.946566665,04
18,12.530283332,04
19,23.173016664,04
20,16.650933331,04
21,20.944733332,04
22,41.627533336,04
23,45.320833332,04
00,44.116216668999996,05
01,51.358133338,05
02,40.778116669,05
03,29.374966666,05
04,43.058199999,05
05,26.877150004,05
06,26.521933336,05
07,25.576833334,05
08,21.950366664,05
09,23.178233335999998,05
10,26.494116669,05
11,76.789166667,05
12,44.432166663,05
13,26.189966668,05
14,18.966016667999998,05
15,8.717333334,05
16,10.593900002,05
17,6.669600000999999,05
18,7.620266664999999,05
19,8.292183334999999,05
20,15.144449999999999,05
21,19.091649998999998,05
22,37.605283334,05
23,29.536533331999998,05
00,34.661883337,06
01,28.797316663,06
02,56.749066666,06
03,46.905750005,06
04,53.718150001,06
05,23.568700003,06
06,25.589650001,06
07,21.403299996,06
08,27.191083331999998,06
09,22.703800001,06
10,34.926883333,06
11,61.473566668000004,06
12,46.417616665,06
13,28.482416665,06
14,18.684816669,06
15,41.042166666,06
16,33.466733334,06
17,4.984816664999999,06
18,21.508966671,06
19,6.809666695,06
20,22.793466668,06
21,72.919583332,06
22,61.021866667,06
23,445.80403333099997,06
00,429.477566667,07
01,413.003866679,07
02,165.727250004,07
03,159.199183333,07
04,96.507299997,07
05,61.878200002,07
06,77.454050001,07
07,51.231899999,07
08,27.119833333,07
09,57.423966664,07
10,18.851083337,07
11,51.463616667,07
12,40.421750001,07
13,23.703916667999998,07
14,49.015983333,07
15,42.588699999999996,07
16,12.006733332,07
17,22.725933334,07
18,14.098166667,07
19,27.253766665,07
20,21.755383335999998,07
21,20.501333333999998,07
22,65.828583332,07
23,57.184033335,07
00,46.706500002,08
01,53.130966667,08
02,263.99576667,08
03,156.821933334,08
04,92.167566665,08
05,86.982166666,08
06,56.986133336,08
07,55.340699999,08
08,57.587116668,08
09,53.470449998999996,08
10,68.908116666,08
11,44.002466668,08
12,158.889683335,08
13,204.207966668,08
14,71.754716668,08
15,14.153216666999999,08
16,35.150366665,08
17,38.193700000999996,08
18,44.302716668,08
19,27.054466669,08
20,24.525500003,08
21,23.901516669,08
22,29.157250003,08
23,23.482366669,08
00,29.203850001,09
01,25.233850001,09
02,28.217800001,09
03,29.845316665,09
04,32.529116665,09
05,32.180416668999996,09
06,29.079383333,09
07,39.174633333,09
08,41.359466668,09
09,38.061266666,09
10,22.582116667999998,09
11,33.389733334,09
12,24.367933331,09
13,45.035266667,09
14,39.016266668,09
15,41.8703,09
16,21.213450002,09
17,25.92515,09
18,29.276983333,09
19,17.469416668,09
20,36.926416671,09
21,26.6582,09
22,41.111549998,09
23,34.500399999,09
00,64.472866663,10
01,67.748149997,10
02,78.689466666,10
03,73.581983335,10
04,36.421883335,10
05,29.250733331,10
06,31.130483337,10
07,23.794366666,10
08,28.954499998,10
09,32.757983335,10
10,24.084533335,10
11,24.335649999999998,10
12,50.384966666,10
13,43.858533333,10
14,48.948733333,10
15,38.1942,10
16,20.771383336,10
17,13.916283330999999,10
18,10.909716671999998,10
19,18.410400003,10
20,14.403283335,10
21,23.800249999,10
22,25.774550001999998,10
23,26.767583333,10
00,47.045650003,11
01,44.059366669,11
02,40.951316666,11
03,26.323866665,11
04,24.634200003,11
05,25.77635,11
06,24.319233333,11
07,19.837283332,11
08,30.571949999,11
09,20.026183332,11
10,20.765149998,11
11,24.928283331,11
12,21.497816667,11
13,16.7954,11
14,35.902233329,11
15,30.04948333,11
16,37.417466667,11
17,22.397783333,11
18,26.622149999,11
19,36.867299999,11
20,24.258516669,11
21,45.338649997,11
22,98.85393333,11
23,63.053483332,11
00,49.002166664,12
01,98.092199999,12
02,89.574083337,12
03,42.882266662,12
04,25.088616669,12
05,23.864583335,12
06,29.467316664,12
07,27.931000003,12
08,23.163299998,12
09,29.070350003,12
10,59.263333332,12
11,50.405716667,12
12,28.207799998,12
13,19.307899999,12
14,14.642649999,12
15,8.234633336,12
16,18.703699998,12
17,5.4957833339999995,12
18,4.843233334999999,12
19,9.443083338,12
20,16.4041,12
21,13.122266671999999,12
22,30.676833329999997,12
23,31.271750001999997,12
00,43.416249999,13
01,41.970450002,13
02,52.694933331,13
03,33.227933336999996,13
04,24.175833332,13
05,26.953899998,13
06,22.263649999,13
07,26.306233330999998,13
08,32.786100004,13
09,25.016483331,13
10,32.634749997,13
11,51.555449999,13
12,55.655533337,13
13,18.040549997,13
14,18.955266666,13
15,13.461883334,13
16,34.252116668,13
17,50.598316667,13
18,39.415849999,13
19,140.001666667,13
20,257.091000003,13
21,210.754199996,13
22,172.62063332900001,13
23,459.28014998000003,13
00,186.394750005,14
01,110.325299999,14
02,84.73855,14
03,125.932633332,14
04,88.907383332,14
05,41.436600002,14
06,52.316466669,14
07,64.94798333199999,14
08,51.366733335,14
09,29.556233333999998,14
10,58.5835,14
11,57.275633335,14
12,60.592883333,14
13,32.264483332,14
14,32.245333334,14
15,24.784133331,14
16,41.831133331,14
17,32.998583334,14
18,31.271283334,14
19,80.883083334,14
20,225.92893333,14
21,170.653833333,14
22,137.824116667,14
23,104.425183336,14
00,124.529033333,15
01,110.82489999799999,15
02,309.14449999699997,15
03,122.476866668,15
04,102.710800003,15
05,71.8441,15
06,57.030400003,15
07,56.025899998,15
08,30.12335,15
09,64.094999997,15
10,90.180466668,15
11,60.36966667,15
12,38.465583337,15
13,18.252966668,15
14,18.827083333,15
15,15.846049999,15
16,120.859366665,15
17,141.592899999,15
18,142.78955,15
19,130.251966667,15
20,163.171100001,15
21,187.7843,15
22,186.61124999700002,15
23,503.12101663,15
00,349.50418333700003,16
01,152.723233336,16
02,73.610833329,16
03,236.645083331,16
04,93.86683333500001,16
05,60.066583331,16
06,54.185533332,16
07,55.026299998,16
08,59.178399997999996,16
09,26.351683332,16
10,94.744533332,16
11,40.777116663,16
12,35.8215,16
13,24.542266663,16
14,37.955883331,16
15,65.954866665,16
16,51.1692,16
17,112.944099998,16
18,215.330283336,16
19,210.493049999,16
20,232.37521667000001,16
21,162.645933332,16
22,58.384816665,16
23,43.951533332000004,16
00,38.222933332000004,17
01,63.4859,17
02,53.567566666,17
03,192.996366665,17
04,95.499966667,17
05,53.70506667,17
06,71.44495000100001,17
07,55.437066668,17
08,25.232416665,17
09,24.955333332,17
10,89.713100001,17
11,47.796583334,17
12,55.959116664999996,17
13,20.415766665,17
14,15.2648,17
15,16.311700001,17
16,36.718483334,17
17,82.037200002,17
18,235.117049998,17
19,530.23461668,17
20,491.570233333,17
21,480.877899989,17
22,336.551016669,17
23,114.726599999,17
00,37.574949998,18
01,59.228349998,18
02,165.541866663,18
03,102.99946666700001,18
04,55.151733333,18
05,56.961466668,18
06,53.881133333,18
07,56.907416663,18
08,28.039333330999998,18
09,28.615449995,18
10,89.716366665,18
11,69.185066668,18
12,115.525266665,18
13,58.603350003,18
14,38.593816665,18
15,5.250500002,18
16,29.141266667,18
17,62.2705,18
18,103.225266668,18
19,236.407883333,18
20,185.208766666,18
21,170.074883333,18
22,151.956916667,18
23,216.928633332,18
00,203.069983334,19
01,166.8672,19
02,110.644333331,19
03,97.977099997,19
04,72.70605,19
05,29.181333334999998,19
06,22.439750002,19
07,31.904066666,19
08,22.179366667,19
09,25.725483332,19
10,21.147183331999997,19
11,68.287016669,19
12,52.550783334,19
13,40.194850002,19
14,33.471433335,19
15,15.737350001,19
16,15.0764,19
17,8.696433333999998,19
18,11.403566668999998,19
19,11.621450002,19
20,21.738599999999998,19
21,15.118199998,19
22,26.308166663999998,19
23,20.935916665999997,19
00,36.493349998,20
01,33.870183331,20
02,40.0154,20
03,40.761033337,20
04,37.304666663,20
05,29.126666665,20
06,23.853749999999998,20
07,25.412433334,20
08,25.057833329999998,20
09,18.704400003,20
10,23.470999999,20
11,52.033083338,20
12,46.228866667,20
13,37.538233334,20
14,8.619466665,20
15,8.025333331999999,20
16,24.92426667,20
17,20.712866668,20
18,8.025383328999999,20
19,11.855716665,20
20,19.499349998,20
21,40.942666665,20
22,38.00405,20
23,59.245566668,20
00,63.094850001,21
01,94.477999998,21
02,70.56045,21
03,75.463133335,21
04,35.370816671,21
05,41.141600001,21
06,34.049900004,21
07,37.877316671,21
08,33.238700001,21
09,32.332683335,21
10,37.190133336,21
11,83.166116667,21
12,52.142033334,21
13,14.444799996999999,21
14,8.734450000999999,21
15,5.9356166649999995,21
16,6.483683331999999,21
17,5.942683330999999,21
18,8.6348,21
19,4.518000002,21
20,19.127933333999998,21
21,21.516600001,21
22,39.188233332,21
23,36.338316665,21
00,51.373483332999996,22
01,40.488599997,22
02,57.337750002,22
03,50.465716664,22
04,25.041683331999998,22
05,32.819400001,22
06,27.583516667999998,22
07,26.136850001,22
08,30.94311667,22
09,28.360883332,22
10,24.808316672,22
11,59.457983333,22
12,52.090266668,22
13,22.105133334999998,22
14,48.275966669,22
15,36.246283334,22
16,21.644583336,22
17,11.954416669,22
18,11.609783327999999,22
19,12.342933334,22
20,18.163033327999997,22
21,22.770783336,22
22,23.6379,22
23,34.318900002,22
00,21.327499999,23
01,34.472300001,23
02,30.940583332,23
03,22.681366665,23
04,35.354516668,23
05,39.168683332,23
06,30.218950002,23
07,29.056516663,23
08,25.524050001,23
09,25.982316663,23
10,27.645233333,23
11,23.429083332999998,23
12,26.970783334,23
13,11.620116668,23
14,7.63846667,23
15,3.0229666649999998,23
16,4.5525833339999995,23
17,2.994733337999999,23
18,9.047266665999999,23
19,9.264783335999999,23
20,15.532750002999999,23
21,23.807299998999998,23
22,22.469716665,23
23,31.18415,23
00,24.570650004,24
01,28.239100002,24
02,26.538116663,24
03,30.748266668,24
04,21.986383331,24
05,32.731449998,24
06,23.5303,24
07,28.976916667,24
08,25.744216669,24
09,29.544750002,24
10,23.060799998,24
11,28.128383334,24
12,22.828483336,24
13,12.952683335,24
14,9.070750031,24
15,5.760750004999999,24
16,7.190416666999999,24
17,2.9437000019999986,24
18,9.753399998999999,24
19,6.0056000009999995,24
20,18.547316666,24
21,18.201516668,24
22,27.124983329,24
23,26.473633334,24
00,26.935433337,25
01,27.741433333,25
02,28.982416664,25
03,54.429566666,25
04,379.521983333,25
05,154.708550002,25
06,128.13678333000001,25
07,79.724466666,25
08,57.005366668,25
09,51.410733328999996,25
10,78.129949997,25
11,70.93148333,25
12,102.687133335,25
13,168.5008,25
14,234.160816664,25
15,155.626333333,25
16,240.263516668,25
17,291.207049995,25
18,201.188383338,25
19,234.695666662,25
20,442.311416654,25
21,359.883016675,25
22,301.896316677,25
23,243.742583333,25
00,188.187899992,26
01,122.231100004,26
02,122.379583335,26
03,254.415249996,26
04,99.927233331,26
05,105.184083335,26
06,73.094483335,26
07,37.062066666,26
08,54.608516666,26
09,43.298433336,26
10,71.470399997,26
11,52.347250003,26
12,66.180899999,26
13,38.782383334,26
14,56.38578333,26
15,72.405616666,26
16,79.000449998,26
17,85.955966668,26
18,130.459633333,26
19,295.093766672,26
20,354.355216668,26
21,403.27861666900003,26
22,382.694366682,26
23,235.593283336,26
00,122.531600001,27
01,156.640633332,27
02,264.064066676,27
03,218.558766668,27
04,108.782866668,27
05,61.66365,27
06,52.936000003,27
07,63.29145,27
08,56.851699998,27
09,31.7976,27
10,75.64874999999999,27
11,58.777849997,27
12,57.920833334,27
13,38.476116666,27
14,9.667766667999999,27
15,21.11578333,27
16,11.277600003,27
17,6.6704666679999995,27
18,13.340033331999999,27
19,117.16633333200001,27
20,270.74798333,27
21,299.122316669,27
22,280.260133331,27
23,187.300033336,27
00,197.048633331,28
01,71.386416669,28
02,337.589533332,28
03,32.15213333,28
04,82.98808333299999,28
05,57.808299999999996,28
06,50.969883333,28
07,30.641566667,28
08,48.954533333,28
09,26.504950002,28
10,33.944566666,28
11,63.574183337,28
12,43.729066669,28
13,20.719433334999998,28
14,29.846166666,28
15,16.231066671,28
16,27.010516667,28
17,89.599233334,28
18,126.976499998,28
19,364.367316658,28
20,475.352266677,28
21,257.414733319,28
22,166.14228333,28
23,138.950549998,28
00,150.535566666,29
01,139.481083332,29
02,116.699949998,29
03,181.531616663,29
04,201.965350002,29
05,112.654850002,29
06,65.856950001,29
07,62.370933332,29
08,54.93983333,29
09,56.24375,29
10,55.996633334,29
11,68.282750002,29
12,46.126066666,29
13,29.636700001999998,29
14,17.981033332,29
15,7.224716667999999,29
16,10.217833333,29
17,38.064400002999996,29
18,126.333183332,29
19,225.342449999,29
20,351.87183334,29
21,333.381950003,29
22,246.189899995,29
23,254.1886,29
00,106.182700002,30
01,105.469433333,30
02,230.778483338,30
03,156.105649999,30
04,122.047149997,30
05,113.606866664,30
06,58.197900001,30
07,61.736866664,30
08,33.954000001,30
09,33.779766669,30
10,57.453100001,30
11,41.14941667,30
12,37.429866668,30
13,25.520033333,30
14,26.692799996999998,30
15,26.564049997999998,30
16,98.3057,30
17,119.233466667,30
18,145.646766665,30
19,151.061366669,30
20,469.81004999099997,30
21,336.632633336,30
22,195.24696666100002,30
23,164.09846666800001,30
00,309.597249996,31
01,178.868533334,31
02,133.847949996,31
03,269.490649996,31
04,128.173066662,31
05,116.265483331,31
06,73.884233332,31
07,83.356766671,31
08,53.166116666,31
09,52.731666669,31
10,51.042883334,31
11,27.313366667,31
12,26.462083333,31
13,39.633833332,31
14,56.962649998,31
15,72.067249999,31
16,67.988283334,31
17,52.144166667,31
18,48.308366666,31
19,50.364933332999996,31
20,89.727666668,31
21,36.877583334,31
22,22.450233334,31
23,27.160516668,31
00,62.18288333,01
01,55.665566666000004,01
02,46.101350002,01
03,49.524183333,01
04,26.879216667999998,01
05,23.755433333,01
06,30.269766667,01
07,19.834249996,01
08,32.789016669,01
09,19.8197,01
10,23.78625,01
11,26.898116667,01
12,27.732233331,01
13,46.879650001,01
14,116.267950001,01
15,51.60935,01
16,86.80051667000001,01
17,90.806649999,01
18,63.768083333999996,01
19,53.420833335,01
20,34.238216666,01
21,128.019699997,01
22,105.410366665,01
23,40.891900004,01
00,89.089516666,02
01,52.92691667,02
02,44.265799997,02
03,72.53529999999999,02
04,68.127699997,02
05,44.102249998,02
06,33.984116668,02
07,26.386800000999997,02
08,23.967216668,02
09,27.701500002,02
10,23.844349999,02
11,48.167100001,02
12,36.540066663,02
13,21.240516664999998,02
14,32.883566667,02
15,23.076950003,02
16,20.082300003,02
17,14.609216670999999,02
18,11.424583334,02
19,6.721799999999999,02
20,17.731333335,02
21,14.838066661,02
22,30.957483333,02
23,22.546116669,02
00,32.080050002,03
01,26.790283335999998,03
02,48.991833334,03
03,42.226233334,03
04,25.811683333999998,03
05,28.867616667,03
06,18.856633335999998,03
07,26.092550001,03
08,19.708283332,03
09,25.167833332,03
10,27.423999998,03
11,51.573600001,03
12,36.750466664,03
13,14.658116664,03
14,7.699849999999999,03
15,7.648816667999999,03
16,10.700116664,03
17,3.268566665999999,03
18,13.146516668,03
19,5.928699966999999,03
20,21.907433336,03
21,14.843283330999999,03
22,43.419666667,03
23,48.801083331,03
00,51.841983331,04
01,82.065583333,04
02,76.096166665,04
03,37.384433335,04
04,28.212949999,04
05,24.903700004,04
06,24.236566666999998,04
07,19.721066667,04
08,29.649133328999998,04
09,25.989649998999997,04
10,23.067249999,04
11,46.880999999,04
12,39.724049997,04
13,18.897566662,04
14,24.831983335,04
15,9.495083334,04
16,2.6676500329999993,04
17,8.403066667,04
18,7.323449999,04
19,4.547883336999999,04
20,19.469166665,04
21,23.422533339,04
22,35.444433331,04
23,33.046366668,04
00,45.874816663,05
01,56.8615,05
02,51.340466666,05
03,43.442583338,05
04,36.910533334,05
05,26.423849998999998,05
06,29.9355,05
07,35.0418,05
08,42.096616664,05
09,34.364066662,05
10,23.157100002,05
11,67.15816666799999,05
12,48.594833331,05
13,21.483800002,05
14,29.581966668,05
15,8.080300001999998,05
16,33.389166668,05
17,15.591749999,05
18,10.234166665999998,05
19,21.739699997,05
20,18.2666,05
21,36.542466669999996,05
22,40.452283336,05
23,55.272966664,05
00,40.581866667999996,06
01,94.129383331,06
02,78.768600004,06
03,36.0785,06
04,31.018133335999998,06
05,34.5163,06
06,31.983533337,06
07,34.865666667,06
08,35.519333333,06
09,30.27095,06
10,43.09226667,06
11,41.583800001,06
12,46.084866665,06
13,31.511100003,06
14,21.28545,06
15,25.294150002,06
16,18.997299996,06
17,98.253666666,06
18,404.38299999599997,06
19,373.860283331,06
20,305.17215000199997,06
21,343.819333336,06
22,286.334433335,06
23,203.000433332,06
00,25.379699998,07
01,38.195699998,07
02,115.524000003,07
03,132.957633331,07
04,88.933933333,07
05,61.823800005,07
06,55.884883333999994,07
07,60.483099997,07
08,80.105250001,07
09,64.314883336,07
10,60.234966669,07
11,35.821066664,07
12,72.704516668,07
13,50.202416666,07
14,84.211416666,07
15,65.819816665,07
16,38.737016668,07
17,16.149399998,07
18,54.962166666,07
19,44.954816664,07
20,28.406216667,07
21,59.813783337000004,07
22,58.058433331,07
23,73.638933339,07
00,177.605383335,08
01,235.418299999,08
02,193.093883334,08
03,102.19385000300001,08
04,73.081483331,08
05,92.096883338,08
06,49.063716668,08
07,49.73455,08
08,42.866983335,08
09,23.754249997,08
10,50.947000001,08
11,55.372549998,08
12,60.302033329,08
13,141.15828333299999,08
14,64.606633334,08
15,39.966416665,08
16,39.134116666,08
17,23.893816665,08
18,62.447933335,08
19,308.338799999,08
20,408.591483333,08
21,59.021183331,08
22,352.843333332,08
23,280.1262,08
00,61.488550001,09
01,99.12940000100001,09
02,87.890966664,09
03,45.804666666,09
04,38.106299998,09
05,46.82298333,09
06,35.222633333,09
07,33.034833334,09
08,32.1658,09
09,33.67425,09
10,32.426533335,09
11,50.513616671,09
12,44.390483333,09
13,46.305750002,09
14,41.396916668,09
15,36.420216667,09
16,24.069350002,09
17,16.965916661999998,09
18,18.446599997,09
19,14.466399999999998,09
20,24.360116668,09
21,53.237766669,09
22,70.710250001,09
23,52.663533333,09
00,57.828783334,10
01,56.579716668,10
02,72.172350003,10
03,109.527816668,10
04,40.381883332,10
05,28.828949997,10
06,37.896866666,10
07,27.81416667,10
08,28.802133333,10
09,24.62808333,10
10,27.4172,10
11,45.60701667,10
12,47.031,10
13,28.482399997999998,10
14,32.091116668,10
15,55.215266666,10
16,21.097949998,10
17,30.927999998,10
18,31.41055,10
19,36.542916667,10
20,37.757100001,10
21,43.169516671,10
22,37.663416666,10
23,66.5152,10
00,93.659649999,11
01,383.835400003,11
02,196.208916667,11
03,152.707566669,11
04,127.875649999,11
05,98.395066664,11
06,85.604866661,11
07,61.561866667,11
08,63.318333336,11
09,82.702466664,11
10,60.834416667,11
11,51.047116669,11
12,191.727550004,11
13,165.244816664,11
14,199.05871667,11
15,160.552966668,11
16,197.220816662,11
17,256.435283337,11
18,317.490666664,11
19,496.549916664,11
20,422.080616676,11
21,259.481716658,11
22,156.994949998,11
23,123.59065,11
00,89.894516666,12
01,106.229116666,12
02,220.793116662,12
03,192.698816663,12
04,199.834916667,12
05,140.776516668,12
06,85.625516667,12
07,82.621866669,12
08,107.251166667,12
09,63.530166668,12
10,77.269283334,12
11,92.715966667,12
12,96.581483333,12
13,91.527133332,12
14,79.040800003,12
15,180.70766667200002,12
16,156.395583346,12
17,252.478733333,12
18,162.497733331,12
19,113.04608333,12
20,164.025499998,12
21,326.535983334,12
22,110.209583331,12
23,74.591249999,12
00,61.973583333,13
01,98.902400003,13
02,227.006333334,13
03,180.662066662,13
04,125.116700001,13
05,96.702183332,13
06,95.640400001,13
07,100.009933335,13
08,86.690766668,13
09,106.467966664,13
10,71.030366668,13
11,62.089100001000006,13
12,49.080916668,13
13,23.507049998,13
14,57.546683333,13
15,108.032616663,13
16,173.65448333999998,13
17,297.515066661,13
18,470.914533336,13
19,525.994200001,13
20,574.811066651,13
21,544.528866671,13
22,463.805316659,13
23,349.395899997,13
00,181.882133338,14
01,246.067483335,14
02,268.000716657,14
03,175.882283333,14
04,206.99743333,14
05,154.679399998,14
06,112.862466666,14
07,109.73910000000001,14
08,118.018700002,14
09,105.663983333,14
10,89.054816661,14
11,96.895499996,14
12,110.20221667,14
13,92.517283333,14
14,163.904733334,14
15,190.704450001,14
16,181.762499999,14
17,204.997616665,14
18,300.303483337,14
19,390.573249998,14
20,495.383700021,14
21,212.521016674,14
22,187.414449998,14
23,81.737566665,14
00,77.866283336,15
01,72.334566666,15
02,98.979166666,15
03,412.774616653,15
04,180.431649992,15
05,166.480133334,15
06,89.749583333,15
07,101.368416668,15
08,78.867616665,15
09,70.7675,15
10,50.848816671,15
11,76.321833333,15
12,80.30971666800001,15
13,74.595500001,15
14,70.316483336,15
15,104.576733336,15
16,175.640066673,15
17,245.441266692,15
18,318.744583334,15
19,287.269200007,15
20,252.886216669,15
