Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,CTR,CPC,ROAS
A3265,data analytics course,193,0,230.95,26,8,0.041,1055,11112024,hyderabad,desktop,data analytics online,,1.1966321243523315,4.568088330807535
A3266,data analytics course,122,4556,243.84,26,4,0.052,1164,20241124,hyderabad,mobile,online data analytics,0.026777875329236173,1.998688524590164,4.7736220472440944
A3267,data analytics course,167,5824,204.18,0,0,0.046,1452,20241109,hyderabad,mobile,data analytics course,0.028674450549450548,1.2226347305389222,7.111372318542462
A3268,data analytics course,145,5765,240.62,18,6,0.041,1056,19112024,hyderabad,desktop,data analytics training,0.02515177797051171,1.659448275862069,4.388662621560967
A3269,data analytics course,80,5653,228.06,19,8,0.1,1795,20241113,hyderabad,tablet,analytics for data,0.014151777817088271,2.85075,7.870735771288257
A3270,data analytics course,0,4379,238.75,24,8,0.046,1505,20241110,hyderabad,mobile,data analytics training,0.0,inf,6.303664921465969
A3271,data analytics course,141,5612,224.45,19,5,0.046,1150,16112024,hyderabad,mobile,online data analytics,0.02512473271560941,1.5918439716312056,5.123635553575407
A3272,data analytics course,180,3102,198.37,19,3,0.046,1505,20241129,hyderabad,mobile,online data analytics,0.058027079303675046,1.1020555555555556,7.586832686394112
A3273,data analytics course,196,5812,246.88,22,9,0.046,1715,20241114,hyderabad,mobile,online data analytics,0.03372333103922918,1.2595918367346939,6.946694750486066
A3274,data analytics course,168,4904,219.0,22,5,0.03,1541,15112024,hyderabad,tablet,online data analytics,0.03425774877650897,1.3035714285714286,7.036529680365297
A3275,data analytics course,0,4562,183.58,17,9,0.046,1668,30112024,hyderabad,desktop,data analytics course,0.0,inf,9.085957075934196
A3276,data analytics course,178,4708,237.77,14,10,0.046,1449,21112024,hyderabad,mobile,learn data analytics,0.037807986406117246,1.3357865168539327,6.094124574168314
A3277,data analytics course,93,3945,189.53,27,3,0.032,1560,20241118,hyderabad,tablet,learn data analytics,0.023574144486692015,2.037956989247312,8.230886930828893
A3278,data analytics course,138,5863,201.19,30,10,0.072,1898,20241118,hyderabad,desktop,analytics for data,0.023537438171584515,1.4578985507246376,9.433868482528952
A3279,data analytics course,143,4470,214.42,14,8,0.056,1353,20241122,hyderabad,mobile,data analytics course,0.031991051454138705,1.4994405594405593,6.310045704691727
A3280,data analytics course,0,5800,215.57,22,9,0.046,1369,20241114,hyderabad,tablet,data analytics course,0.0,inf,6.350605371804982
A3281,data analytics course,147,4041,229.19,16,10,0.055,1558,27112024,hyderabad,desktop,analytics for data,0.03637713437268003,1.5591156462585034,6.797853309481217
A3282,data analytics course,101,3449,188.39,16,10,0.099,1318,20241108,hyderabad,desktop,online data analytics,0.0292838503914178,1.8652475247524751,6.996125059716546
A3283,data analytics course,195,4195,231.87,13,10,0.034,1834,20241125,hyderabad,desktop,learn data analytics,0.04648390941597139,1.1890769230769231,7.909604519774011
A3284,data analytics course,142,5365,237.95,17,10,0.07,1548,20241127,hyderabad,tablet,data analytics online,0.02646784715750233,1.6757042253521126,6.505568396722
A3285,data analytics course,139,3854,234.73,10,3,0.022,1802,20241118,hyderabad,tablet,learn data analytics,0.036066424494032176,1.688705035971223,7.676905380650109
A3286,data analytics course,84,5597,244.39,22,10,0.046,1685,20241103,hyderabad,tablet,data analytics training,0.015008040021440057,2.909404761904762,6.894717459797865
A3287,data analytics course,103,5488,237.06,21,7,0.049,1874,20241122,hyderabad,tablet,analytics for data,0.018768221574344022,2.3015533980582523,7.905171686492871
A3288,data analytics course,108,3676,203.45,29,8,0.074,1369,1112024,hyderabad,mobile,data analytics online,0.029379760609358,1.8837962962962962,6.728926026050627
A3289,data analytics course,171,4307,220.89,0,8,0.038,1187,20241101,hyderabad,tablet,data analytics online,0.03970280938007894,1.291754385964912,5.37371542396668
A3290,data analytics course,80,4204,226.79,14,3,0.037,1434,21112024,hyderabad,tablet,data analytics course,0.019029495718363463,2.834875,6.323030115966312
A3291,data analytics course,169,3589,237.83,15,3,0.018,1754,20241121,hyderabad,mobile,analytics for data,0.0470883254388409,1.4072781065088757,7.375015767565067
A3292,data analytics course,0,3048,189.48,22,7,0.046,1740,20241118,hyderabad,mobile,analytics for data,0.0,inf,9.183027232425585
A3293,data analytics course,92,4631,233.3,19,10,0.109,1521,27112024,hyderabad,mobile,learn data analytics,0.01986611962858994,2.5358695652173915,6.519502786112302
A3294,data analytics course,189,5624,248.03,23,7,0.037,1505,20241110,hyderabad,tablet,analytics for data,0.03360597439544808,1.3123280423280423,6.067814377293069
A3295,data analytics course,124,5931,214.41,21,3,0.046,1906,20241105,hyderabad,tablet,online data analytics,0.02090709829708312,1.7291129032258064,8.889510750431416
A3296,data analytics course,138,5891,247.47,14,7,0.051,1138,20241114,hyderabad,desktop,online data analytics,0.023425564420302157,1.7932608695652175,4.59853719642785
A3297,data analytics course,186,5774,236.22,15,6,0.032,1288,12112024,hyderabad,mobile,learn data analytics,0.03221337028056807,1.27,5.45254423842181
A3298,data analytics course,100,4869,234.37,21,7,0.07,1890,1112024,hyderabad,tablet,data analytics online,0.020538098172109262,2.3437,8.064172035670094
A3299,data analytics course,151,5403,180.74,22,3,0.046,1610,20241129,hyderabad,tablet,data analytics online,0.027947436609291134,1.196953642384106,8.907823392718822
A3300,data analytics course,176,4577,207.98,23,0,0.046,1396,20241129,hyderabad,tablet,data analytics training,0.03845313524142451,1.1817045454545454,6.7121838638330615
A3301,data analytics course,0,3978,230.19,23,9,0.046,1792,19112024,hyderabad,desktop,analytics for data,0.0,inf,7.78487336548069
A3302,data analytics course,141,4483,240.23,25,4,0.028,1516,14112024,hyderabad,tablet,analytics for data,0.03145215257639973,1.703758865248227,6.310618990134455
A3303,data analytics course,117,5754,228.8,0,3,0.026,1505,14112024,hyderabad,mobile,data analytics online,0.020333680917622523,1.9555555555555557,6.5777972027972025
A3304,data analytics course,131,5528,182.38,27,6,0.046,1168,20241103,hyderabad,desktop,analytics for data,0.02369753979739508,1.3922137404580153,6.404210988046935
A3305,data analytics course,173,3639,225.73,10,4,0.023,1804,27112024,hyderabad,tablet,data analytics online,0.04754053311349272,1.3047976878612717,7.991848668763567
A3306,data analytics course,195,4067,220.61,20,8,0.041,1767,8112024,hyderabad,desktop,data analytics course,0.04794688959921318,1.1313333333333333,8.009609718507773
A3307,data analytics course,126,3931,212.16,20,9,0.058,1537,9112024,hyderabad,desktop,learn data analytics,0.03205291274484864,1.6838095238095239,7.244532428355958
A3308,data analytics course,119,3602,191.83,26,3,0.046,1052,20241110,hyderabad,tablet,analytics for data,0.033037201554691836,1.6120168067226892,5.484022311421571
A3309,data analytics course,141,5663,237.57,16,3,0.045,1269,20241118,hyderabad,tablet,data analytics course,0.024898463711813527,1.6848936170212765,5.341583533274403
A3310,data analytics course,182,4021,215.57,24,7,0.038,1444,30112024,hyderabad,tablet,online data analytics,0.045262372544143246,1.1844505494505495,6.698520202254488
A3311,data analytics course,192,4551,223.93,22,10,0.052,1231,19112024,hyderabad,desktop,data analytics training,0.04218852999340804,1.1663020833333333,5.497253606037601
A3312,data analytics course,0,5123,231.93,18,9,0.046,1031,20241118,hyderabad,desktop,analytics for data,0.0,inf,4.445306773595481
A3313,data analytics course,160,3816,207.93,27,9,0.056,1884,20241103,hyderabad,mobile,analytics for data,0.041928721174004195,1.2995625,9.060741595729331
A3314,data analytics course,140,3154,212.73,21,4,0.029,1024,20241114,hyderabad,tablet,learn data analytics,0.04438807863031072,1.5194999999999999,4.813613500681615
A3315,data analytics course,134,3700,226.57,28,7,0.056,1836,20241104,hyderabad,tablet,data analytics online,0.036216216216216214,1.690820895522388,8.10345588559827
A3316,data analytics course,92,3963,219.39,22,10,0.046,1834,26112024,hyderabad,mobile,online data analytics,0.0232147363108756,2.384673913043478,8.35954236747345
A3317,data analytics course,163,3978,232.7,25,9,0.046,1380,20241108,hyderabad,desktop,data analytics online,0.04097536450477627,1.4276073619631902,5.930382466695316
A3318,data analytics course,155,5105,239.11,20,5,0.032,1009,20241105,hyderabad,mobile,analytics for data,0.030362389813907934,1.5426451612903227,4.219815147839906
A3319,data analytics course,194,3559,205.78,15,9,0.046,1765,3112024,hyderabad,desktop,online data analytics,0.054509693734195,1.0607216494845362,8.577121197395277
A3320,data analytics course,165,3005,239.14,23,6,0.036,1989,20241127,hyderabad,tablet,learn data analytics,0.05490848585690516,1.4493333333333331,8.317303671489505
A3321,data analytics course,135,4740,235.55,24,4,0.03,1715,20241107,hyderabad,desktop,analytics for data,0.028481012658227847,1.7448148148148148,7.280832095096582
A3322,data analytics course,87,4379,209.25,29,10,0.046,1348,20241105,hyderabad,desktop,learn data analytics,0.019867549668874173,2.4051724137931036,6.4420549581839905
A3323,data analytics course,164,4151,219.97,30,9,0.055,1505,25112024,hyderabad,desktop,online data analytics,0.03950855215610696,1.341280487804878,6.841842069373096
A3324,data analytics course,0,3185,217.33,21,3,0.046,1505,15112024,hyderabad,mobile,data analytics training,0.0,inf,6.924952836699949
A3325,data analytics course,84,5652,191.93,30,8,0.095,1729,20241113,hyderabad,mobile,data analytics online,0.014861995753715499,2.2848809523809526,9.008492679622778
A3326,data analytics course,158,4819,185.34,17,9,0.046,1066,24112024,hyderabad,mobile,data analytics training,0.03278688524590164,1.1730379746835444,5.751591669364411
A3327,data analytics course,90,4472,237.16,28,10,0.059,1629,13112024,hyderabad,mobile,learn data analytics,0.020125223613595707,2.635111111111111,6.868780570079272
A3328,data analytics course,197,3186,194.44,19,6,0.03,1857,20241114,hyderabad,tablet,data analytics course,0.061833019460138104,0.987005076142132,9.550504011520264
A3329,data analytics course,133,4241,197.26,25,9,0.068,1325,20241126,hyderabad,tablet,data analytics training,0.031360528177316674,1.483157894736842,6.717023218087803
A3330,data analytics course,149,5035,234.52,28,5,0.034,1304,20241104,hyderabad,desktop,online data analytics,0.029592850049652432,1.5739597315436242,5.560293365171414
A3331,data analytics course,197,5686,239.76,27,9,0.056,1462,20241117,hyderabad,desktop,data analytics online,0.03464650017587056,1.2170558375634517,6.097764431097764
A3332,data analytics course,157,4062,223.72,24,8,0.051,1505,20241125,hyderabad,tablet,data analytics online,0.03865091088133924,1.4249681528662421,6.727158948685857
A3333,data analytics course,102,3113,202.77,22,7,0.069,1997,20241106,hyderabad,desktop,online data analytics,0.03276582075168648,1.9879411764705883,9.848596932485082
A3334,data analytics course,175,3958,193.52,23,8,0.046,1064,20241104,hyderabad,mobile,data analytics course,0.04421424962102072,1.1058285714285714,5.498139727159983
A3335,data analytics course,101,3317,215.57,23,4,0.04,1716,20241110,hyderabad,desktop,data analytics course,0.030449201085318057,2.1343564356435643,7.960291320684696
A3336,data analytics course,127,4226,184.46,10,9,0.071,1427,20241108,hyderabad,desktop,data analytics course,0.030052058684335067,1.4524409448818898,7.736094546243088
A3337,data analytics course,148,3469,212.07,14,9,0.046,1898,30112024,hyderabad,tablet,data analytics online,0.04266359181320265,1.4329054054054053,8.949875041259961
A3338,data analytics course,181,3859,246.36,22,9,0.056,1769,1112024,hyderabad,mobile,online data analytics,0.046903342834931326,1.3611049723756907,7.18054879038805
A3339,data analytics course,140,3389,183.33,28,6,0.043,1385,20241108,hyderabad,mobile,online data analytics,0.041310120979640014,1.3095,7.554682812414771
A3340,data analytics course,146,5075,215.57,13,9,0.056,1353,20241126,hyderabad,tablet,analytics for data,0.02876847290640394,1.4765068493150684,6.276383541309087
A3341,data analytics course,148,3269,191.73,18,9,0.061,1396,10112024,hyderabad,mobile,learn data analytics,0.04527378403181401,1.2954729729729728,7.281072341313306
A3342,data analytics course,101,4814,191.43,17,7,0.069,1112,20112024,hyderabad,desktop,learn data analytics,0.02098047361861238,1.8953465346534655,5.8089118737919865
A3343,data analytics course,179,5145,223.04,29,9,0.05,1002,20241108,hyderabad,mobile,data analytics training,0.0347910592808552,1.2460335195530725,4.492467718794835
A3344,data analytics course,151,4107,183.81,21,10,0.066,1872,20241111,hyderabad,desktop,data analytics course,0.03676649622595569,1.2172847682119206,10.184429574016647
A3345,data analytics course,195,3221,185.08,19,10,0.042,1905,20241126,hyderabad,tablet,data analytics course,0.06054020490530891,0.9491282051282052,10.292846336719256
A3346,data analytics course,169,4846,230.53,15,8,0.046,1103,4112024,hyderabad,mobile,data analytics training,0.034874122988031366,1.3640828402366865,4.7846267297097995
A3347,data analytics course,161,3160,229.71,17,3,0.019,1817,20241101,hyderabad,mobile,data analytics training,0.050949367088607596,1.4267701863354039,7.909973444778198
A3348,data analytics course,156,5095,214.32,30,9,0.046,1444,27112024,hyderabad,mobile,data analytics online,0.030618253189401375,1.3738461538461537,6.73758865248227
A3349,data analytics course,148,3957,215.57,20,10,0.068,1288,10112024,hyderabad,tablet,data analytics online,0.037402072276977505,1.456554054054054,5.974857354919516
A3350,data analytics course,126,4920,182.36,27,5,0.04,1933,4112024,hyderabad,tablet,data analytics online,0.025609756097560974,1.4473015873015873,10.599912261460846
A3351,data analytics course,189,3588,191.74,22,9,0.046,1893,25112024,hyderabad,desktop,data analytics course,0.052675585284280936,1.0144973544973546,9.872744341295505
A3352,data analytics course,119,4927,223.35,16,3,0.046,1377,14112024,hyderabad,mobile,data analytics training,0.024152628374264257,1.876890756302521,6.165211551376763
A3353,data analytics course,0,0,200.54,30,5,0.032,1505,20241101,hyderabad,desktop,analytics for data,,inf,7.504737209534258
A3354,data analytics course,127,5742,233.98,13,4,0.031,1743,20241112,hyderabad,tablet,data analytics course,0.02211772901428074,1.8423622047244093,7.449354645696213
A3355,data analytics course,106,4474,181.48,17,10,0.094,1189,20241120,hyderabad,tablet,analytics for data,0.023692445239159587,1.712075471698113,6.551686136213357
A3356,data analytics course,119,4322,183.0,24,5,0.046,1108,20241106,hyderabad,mobile,data analytics online,0.02753354928273947,1.5378151260504203,6.054644808743169
A3357,data analytics course,81,4144,180.01,18,3,0.037,1648,20241120,hyderabad,mobile,data analytics online,0.019546332046332045,2.2223456790123457,9.155046941836565
A3358,data analytics course,152,5007,208.84,19,10,0.066,1628,20241124,hyderabad,mobile,online data analytics,0.03035749950069902,1.3739473684210526,7.795441486305306
A3359,data analytics course,153,5388,219.93,16,4,0.026,1602,20241111,hyderabad,tablet,data analytics course,0.02839643652561247,1.437450980392157,7.284135861410449
A3360,data analytics course,120,4229,244.13,20,9,0.075,1380,20241112,hyderabad,desktop,data analytics course,0.028375502482856467,2.0344166666666665,5.652726006635809
A3361,data analytics course,167,5140,228.32,28,9,0.051,1056,8112024,hyderabad,mobile,data analytics online,0.03249027237354086,1.367185628742515,4.625087596355992
A3362,data analytics course,116,5001,186.67,17,5,0.043,1340,20241107,hyderabad,desktop,analytics for data,0.023195360927814438,1.6092241379310344,7.178443242084963
A3363,data analytics course,93,3802,215.52,22,7,0.034,1513,20241123,hyderabad,mobile,online data analytics,0.024460810099947397,2.3174193548387096,7.020230141054194
A3364,data analytics course,159,5584,249.46,18,8,0.05,1176,20241109,hyderabad,desktop,analytics for data,0.028474212034383953,1.568930817610063,4.714182634490499
A3365,data analytics course,146,5105,224.77,12,7,0.038,1440,20241105,hyderabad,mobile,analytics for data,0.02859941234084231,1.5395205479452057,6.406548916670374
A3366,data analytics course,136,5714,190.3,19,8,0.059,1694,20241130,hyderabad,desktop,data analytics training,0.023801190059502975,1.399264705882353,8.901734104046243
A3367,data analytics course,159,5025,208.68,16,4,0.051,1779,20241121,hyderabad,mobile,online data analytics,0.03164179104477612,1.3124528301886793,8.525014376078206
A3368,data analytics course,83,3781,220.82,11,4,0.048,1866,15112024,hyderabad,mobile,data analytics training,0.021951864586088336,2.660481927710843,8.450321528847025
A3369,data analytics course,136,3318,215.86,20,8,0.032,1712,20241121,hyderabad,tablet,data analytics online,0.040988547317661245,1.5872058823529414,7.931066431946632
A3370,data analytics course,136,3939,213.66,16,6,0.044,1708,21112024,hyderabad,tablet,online data analytics,0.034526529576034526,1.571029411764706,7.99400917345315
A3371,data analytics course,166,3546,221.99,10,3,0.018,1796,20241112,hyderabad,desktop,learn data analytics,0.046813310772701636,1.3372891566265062,8.090454524978602
A3372,data analytics course,192,5845,247.56,28,3,0.046,1542,19112024,hyderabad,desktop,analytics for data,0.032848588537211294,1.289375,6.22879301987397
A3373,data analytics course,0,3580,223.48,21,6,0.046,1555,20241127,hyderabad,tablet,data analytics course,0.0,inf,6.958117057454806
A3374,data analytics course,108,4019,199.85,25,8,0.059,1657,2112024,hyderabad,tablet,learn data analytics,0.02687235630753919,1.850462962962963,8.291218413810357
A3375,data analytics course,175,3345,185.48,23,9,0.051,1193,20112024,hyderabad,desktop,data analytics online,0.052316890881913304,1.0598857142857143,6.431960319171878
A3376,data analytics course,80,4413,245.4,10,5,0.062,1650,20241103,hyderabad,mobile,data analytics course,0.018128257421255383,3.0675,6.723716381418093
A3377,data analytics course,192,4969,234.27,30,5,0.026,1627,17112024,hyderabad,tablet,data analytics course,0.03863956530489032,1.22015625,6.944978016818201
A3378,data analytics course,85,5083,181.19,13,3,0.05,1048,20241111,hyderabad,mobile,data analytics course,0.016722408026755852,2.1316470588235292,5.783983663557591
A3379,data analytics course,91,4176,216.63,20,8,0.088,1502,9112024,hyderabad,mobile,data analytics course,0.0217911877394636,2.3805494505494504,6.933481050639339
A3380,data analytics course,94,5389,220.53,11,10,0.106,1670,27112024,hyderabad,mobile,data analytics training,0.017442939320838746,2.346063829787234,7.572665850451186
A3381,data analytics course,119,4653,224.68,0,4,0.046,1773,14112024,hyderabad,tablet,learn data analytics,0.025574897915323448,1.8880672268907563,7.89122307281467
A3382,data analytics course,198,3926,195.25,25,7,0.035,1060,20241112,hyderabad,desktop,data analytics online,0.05043301069791136,0.9861111111111112,5.428937259923176
A3383,data analytics course,87,4154,232.88,13,3,0.034,1099,20241110,hyderabad,desktop,online data analytics,0.020943668753009147,2.676781609195402,4.719168670559945
A3384,data analytics course,101,3286,196.59,12,9,0.089,1034,20241102,hyderabad,tablet,analytics for data,0.030736457699330495,1.9464356435643564,5.25967750139885
A3385,data analytics course,142,4593,230.69,20,5,0.035,1537,20241122,hyderabad,mobile,data analytics course,0.03091661223601132,1.6245774647887323,6.662620833152716
A3386,data analytics course,111,5689,195.94,12,4,0.046,1377,20241114,hyderabad,desktop,analytics for data,0.019511337669186148,1.7652252252252252,7.027661529039502
A3387,data analytics course,152,5040,238.61,30,9,0.04,1795,15112024,hyderabad,desktop,data analytics course,0.03015873015873016,1.5698026315789475,7.522735845102887
A3388,data analytics course,89,3623,218.35,22,6,0.067,1311,20241101,hyderabad,mobile,learn data analytics,0.02456527739442451,2.453370786516854,6.004121822761621
A3389,data analytics course,115,3999,216.67,16,6,0.031,1777,20241105,hyderabad,mobile,data analytics course,0.02875718929732433,1.884086956521739,8.201412285964832
A3390,data analytics course,131,4320,223.08,30,7,0.058,1505,20241104,hyderabad,mobile,analytics for data,0.030324074074074073,1.7029007633587787,6.746458669535592
A3391,data analytics course,153,4027,182.11,10,5,0.033,1332,20241128,hyderabad,tablet,learn data analytics,0.0379935435808294,1.1902614379084968,7.314260611718192
A3392,data analytics course,108,0,208.9,10,0,0.046,1313,20241129,hyderabad,desktop,learn data analytics,,1.9342592592592593,6.2853039731929154
A3393,data analytics course,172,5712,204.06,28,7,0.034,1407,21112024,hyderabad,tablet,analytics for data,0.03011204481792717,1.1863953488372092,6.8950308732725665
A3394,data analytics course,118,5514,237.88,27,9,0.076,1401,27112024,hyderabad,mobile,analytics for data,0.02140007254261879,2.0159322033898306,5.889524129813351
A3395,data analytics course,90,3776,186.92,19,4,0.04,1053,15112024,hyderabad,tablet,learn data analytics,0.023834745762711863,2.0768888888888886,5.633426064626579
A3396,data analytics course,97,3370,236.35,20,7,0.072,1505,20241104,hyderabad,mobile,data analytics course,0.028783382789317507,2.4365979381443297,6.367675058176434
A3397,data analytics course,149,3814,213.11,13,7,0.047,1057,20241106,hyderabad,mobile,analytics for data,0.03906659674882013,1.430268456375839,4.959879874243348
A3398,data analytics course,137,5434,182.57,10,7,0.051,1852,20241129,hyderabad,desktop,online data analytics,0.02521163047478837,1.3326277372262774,10.144054335323437
A3399,data analytics course,172,4079,183.05,20,8,0.047,1988,20241128,hyderabad,desktop,data analytics course,0.04216719784260848,1.0642441860465117,10.860420650095602
A3400,data analytics course,116,4252,180.05,18,8,0.069,1568,17112024,hyderabad,desktop,online data analytics,0.027281279397930385,1.5521551724137932,8.708692029991669
A3401,data analytics course,187,4793,186.41,30,9,0.046,1120,20241103,hyderabad,desktop,data analytics course,0.03901523054454413,0.9968449197860962,6.008261359369133
A3402,data analytics course,126,4140,193.49,19,0,0.046,1340,19112024,hyderabad,tablet,data analytics course,0.030434782608695653,1.5356349206349207,6.925422502454907
A3403,data analytics course,123,5844,201.7,12,6,0.046,1636,10112024,hyderabad,desktop,data analytics online,0.02104722792607803,1.6398373983739836,8.11105602379772
A3404,data analytics course,132,5845,249.74,19,0,0.05,1067,3112024,hyderabad,mobile,analytics for data,0.022583404619332764,1.891969696969697,4.272443341074718
A3405,data analytics course,118,3371,191.98,10,6,0.046,1458,13112024,hyderabad,mobile,learn data analytics,0.03500444971818451,1.6269491525423727,7.594541098031045
A3406,data analytics course,92,4853,189.19,23,9,0.046,1189,18112024,hyderabad,desktop,online data analytics,0.018957345971563982,2.056413043478261,6.284687351339923
A3407,data analytics course,100,5781,202.96,30,7,0.07,1132,20241118,hyderabad,desktop,data analytics training,0.01729804532087874,2.0296000000000003,5.577453685455262
A3408,data analytics course,100,5435,205.99,13,6,0.031,1607,20241127,hyderabad,tablet,analytics for data,0.01839926402943882,2.0599000000000003,7.801349580076702
A3409,data analytics course,89,3915,207.63,10,7,0.046,1454,20241102,hyderabad,desktop,data analytics course,0.0227330779054917,2.3329213483146067,7.002841593218706
A3410,data analytics course,147,4231,186.73,20,5,0.046,1271,20241115,hyderabad,desktop,learn data analytics,0.034743559442212246,1.2702721088435374,6.806619182777272
A3411,data analytics course,153,3225,240.34,20,8,0.052,1313,20241128,hyderabad,tablet,data analytics online,0.04744186046511628,1.5708496732026145,5.463093950237164
A3412,data analytics course,164,3996,202.56,19,10,0.061,1880,29112024,hyderabad,desktop,data analytics online,0.04104104104104104,1.2351219512195122,9.281200631911533
A3413,data analytics course,124,5949,218.12,11,10,0.046,1019,6112024,hyderabad,mobile,online data analytics,0.02084383930072281,1.7590322580645161,4.67174032642582
A3414,data analytics course,189,5740,231.73,28,5,0.046,1306,20241103,hyderabad,tablet,online data analytics,0.032926829268292684,1.226084656084656,5.6358693306865755
A3415,data analytics course,142,5354,247.32,17,4,0.048,1828,20241101,hyderabad,desktop,online data analytics,0.02652222637280538,1.7416901408450705,7.391234028788614
A3416,data analytics course,127,4587,199.63,17,5,0.043,1319,27112024,hyderabad,tablet,data analytics course,0.027686941356006103,1.5718897637795275,6.60722336322196
A3417,data analytics course,174,3957,181.56,12,3,0.046,1385,20241102,hyderabad,desktop,data analytics training,0.04397270659590599,1.043448275862069,7.628332231769112
A3418,data analytics course,183,5971,207.43,10,7,0.038,1325,20241125,hyderabad,tablet,online data analytics,0.030648132641098644,1.133497267759563,6.387697054427999
A3419,data analytics course,190,3455,213.11,18,7,0.037,1730,20241113,hyderabad,desktop,data analytics training,0.05499276410998553,1.1216315789473685,8.117873398714279
A3420,data analytics course,116,5748,188.91,11,7,0.046,1368,20241114,hyderabad,desktop,data analytics online,0.020180932498260265,1.6285344827586206,7.241543592186756
A3421,data analytics course,199,4387,206.92,20,9,0.038,1054,24112024,hyderabad,mobile,data analytics training,0.04536129473444267,1.0397989949748743,5.093756040982022
A3422,data analytics course,181,4103,215.57,24,8,0.044,1103,20241125,hyderabad,mobile,data analytics online,0.04411406288081891,1.1909944751381214,5.116667439810734
A3423,data analytics course,197,3253,243.38,17,3,0.034,1606,20241122,hyderabad,tablet,data analytics course,0.06055948355364279,1.2354314720812183,6.59873448927603
A3424,data analytics course,136,4492,205.0,10,4,0.046,1319,22112024,hyderabad,tablet,online data analytics,0.030276046304541407,1.5073529411764706,6.434146341463415
A3425,data analytics course,128,3153,236.34,16,6,0.046,1050,20241109,hyderabad,desktop,online data analytics,0.04059625753250872,1.84640625,4.442751967504443
A3426,data analytics course,163,4794,204.35,26,3,0.052,1978,16112024,hyderabad,tablet,data analytics online,0.03400083437630371,1.253680981595092,9.679471494984096
A3427,data analytics course,199,5210,212.53,30,10,0.05,1749,20241126,hyderabad,mobile,analytics for data,0.0381957773512476,1.0679899497487437,8.229426433915211
A3428,data analytics course,169,5326,215.57,30,5,0.03,1030,25112024,hyderabad,desktop,data analytics online,0.03173113030416823,1.2755621301775149,4.778030338173215
A3429,data analytics course,138,3961,247.45,13,3,0.022,1601,20241118,hyderabad,mobile,data analytics course,0.03483968694774047,1.7931159420289855,6.469993938169328
A3430,data analytics course,0,5937,231.01,25,4,0.057,1448,20112024,hyderabad,tablet,online data analytics,0.0,inf,6.268126920912515
A3431,data analytics course,154,4904,247.11,11,8,0.052,1505,22112024,hyderabad,tablet,learn data analytics,0.031402936378466556,1.6046103896103896,6.090405082756667
A3432,data analytics course,105,3149,233.19,13,10,0.095,1135,20241109,hyderabad,tablet,learn data analytics,0.033343918704350585,2.2208571428571426,4.867275612161756
A3433,data analytics course,89,5963,209.41,29,9,0.101,1066,20241118,hyderabad,desktop,online data analytics,0.014925373134328358,2.3529213483146068,5.09049233560957
A3434,data analytics course,125,3808,191.42,29,7,0.056,1783,20241110,hyderabad,tablet,data analytics course,0.03282563025210084,1.5313599999999998,9.314596175948177
A3435,data analytics course,175,3938,186.09,22,9,0.046,1218,20241105,hyderabad,mobile,analytics for data,0.044438801422041645,1.0633714285714286,6.545220054812187
A3436,data analytics course,175,5521,207.4,25,3,0.017,1616,4112024,hyderabad,mobile,online data analytics,0.03169715631226227,1.1851428571428573,7.791706846673096
A3437,data analytics course,183,0,198.12,27,10,0.055,1505,20241122,hyderabad,mobile,data analytics course,,1.082622950819672,7.596406218453462
A3438,data analytics course,182,5466,206.3,26,4,0.037,1816,20241118,hyderabad,tablet,data analytics course,0.03329674350530552,1.1335164835164835,8.802714493456131
A3439,data analytics course,0,4528,235.96,30,4,0.046,1926,28112024,hyderabad,mobile,data analytics training,0.0,inf,8.162400406848619
A3440,data analytics course,168,4904,220.19,23,6,0.036,1870,20241111,hyderabad,desktop,learn data analytics,0.03425774877650897,1.310654761904762,8.4926654253145
A3441,data analytics course,150,5057,220.26,24,5,0.033,1505,1112024,hyderabad,desktop,data analytics training,0.029661854854656913,1.4684,6.832833923544902
A3442,data analytics course,152,3390,209.39,18,6,0.039,1620,20241104,hyderabad,desktop,online data analytics,0.044837758112094395,1.3775657894736841,7.736759157552893
A3443,data analytics course,113,3532,247.57,29,6,0.055,1273,20241120,hyderabad,mobile,learn data analytics,0.03199320498301246,2.1908849557522125,5.141980046047583
A3444,data analytics course,93,3683,201.45,11,10,0.108,1331,20241114,hyderabad,mobile,learn data analytics,0.025251153950583763,2.1661290322580644,6.607098535616779
A3445,data analytics course,141,5031,189.92,23,5,0.035,1093,20241101,hyderabad,desktop,data analytics online,0.02802623732856291,1.346950354609929,5.755054759898905
A3446,data analytics course,191,5660,192.49,21,5,0.056,1023,3112024,hyderabad,mobile,data analytics course,0.03374558303886926,1.0078010471204188,5.314561795417943
A3447,data analytics course,187,3450,234.31,18,9,0.046,1609,20241118,hyderabad,tablet,online data analytics,0.05420289855072464,1.252994652406417,6.866971106653579
A3448,data analytics course,118,4804,227.98,28,9,0.039,1064,28112024,hyderabad,mobile,learn data analytics,0.024562864279766863,1.9320338983050847,4.667076059303448
A3449,data analytics course,184,5983,242.62,25,6,0.046,1538,20241103,hyderabad,desktop,data analytics course,0.030753802440247367,1.3185869565217392,6.339131151595087
